stage_number,km_from_start,waypoint_label,elevation_by_distance_m,window_start,window_end,window_width_s,sun_elevation_deg,sun_azimuth_deg,temperature_c,wind_speed_ms,wind_dir_deg,air_density_kgm3,headwind_ms,crosswind_ms,exposure_class
18,166.10,D113 SAINT-LÉGER-LES-MÉLÈZES (D113-D13),1222.52,2026-07-23 14:41:00+00:00,2026-07-23 15:05:00+00:00,1440,43.555,253.953,26.20,7.85,277.00,1.0276,-7.57,2.09,TAILWIND
18,166.20,Côte de Saint-Léger-les-Mélèzes,1231.65,2026-07-23 14:41:00+00:00,2026-07-23 15:06:00+00:00,1500,43.468,254.065,26.30,7.85,277.00,1.0291,-7.77,1.08,TAILWIND
18,167.80,D13 Les Forests,1203.16,2026-07-23 14:43:00+00:00,2026-07-23 15:08:00+00:00,1500,43.114,254.509,26.60,7.85,277.00,1.0329,-5.87,5.22,TAILWIND
18,168.90,Les Arieys (SAINT-JEAN-SAINT-NICOLAS),1157.77,2026-07-23 14:44:00+00:00,2026-07-23 15:09:00+00:00,1500,42.935,254.729,26.70,7.85,277.00,1.0333,-5.30,5.79,CROSSWIND
18,169.90,Pont-du-Fossé (D13-D944) (SAINT-JEAN-SAINT-NICOLAS),1128.86,2026-07-23 14:45:00+00:00,2026-07-23 15:10:00+00:00,1500,42.755,254.954,26.60,7.85,277.00,1.0323,-2.29,7.51,CROSSWIND
18,170.80,D944 Les Foulons (SAINT-JEAN-SAINT-NICOLAS),1130.57,2026-07-23 14:46:00+00:00,2026-07-23 15:11:00+00:00,1500,42.576,255.176,26.40,7.85,277.00,1.0302,-6.69,4.10,TAILWIND
18,171.70,Le Villaret (SAINT-JEAN-SAINT-NICOLAS),1143.20,2026-07-23 14:48:00+00:00,2026-07-23 15:12:00+00:00,1440,42.312,255.503,25.00,2.30,272.00,1.0280,-2.09,0.97,TAILWIND
18,174.00,Pont de Corbières (CHAMPOLÉON),1185.42,2026-07-23 14:51:00+00:00,2026-07-23 15:16:00+00:00,1500,41.693,256.266,25.00,2.30,272.00,1.0280,-0.66,2.20,CROSSWIND
18,174.70,Les Garnauds (CHAMPOLÉON),1185.81,2026-07-23 14:52:00+00:00,2026-07-23 15:17:00+00:00,1500,41.516,256.486,24.70,2.30,272.00,1.0234,-2.00,1.13,TAILWIND
18,175.30,Laye (CHAMPOLÉON),1213.39,2026-07-23 14:52:00+00:00,2026-07-23 15:18:00+00:00,1560,41.425,256.599,24.60,2.30,272.00,1.0213,-2.24,0.51,TAILWIND
18,178.10,Bousenayes,1345.70,2026-07-23 14:56:00+00:00,2026-07-23 15:22:00+00:00,1560,40.712,257.465,23.80,3.67,281.00,1.0105,-3.62,0.60,TAILWIND
18,179.00,ORCIÈRES (D944-D76),1394.70,2026-07-23 14:58:00+00:00,2026-07-23 15:24:00+00:00,1560,40.359,257.886,23.50,3.67,281.00,1.0066,-3.63,0.57,TAILWIND
18,182.50,D76 Les Veyers,1639.23,2026-07-23 15:06:00+00:00,2026-07-23 15:33:00+00:00,1620,38.878,259.615,21.60,4.10,271.00,0.9853,2.43,3.30,CROSSWIND
18,183.70,Les Plautus,1732.26,2026-07-23 15:08:00+00:00,2026-07-23 15:36:00+00:00,1680,38.445,260.111,21.10,4.10,271.00,0.9793,3.94,1.15,HEADWIND
18,184.50,Merlette (D76-VC),1794.79,2026-07-23 15:10:00+00:00,2026-07-23 15:38:00+00:00,1680,38.093,260.509,20.90,4.10,271.00,0.9758,-3.44,2.23,TAILWIND
18,185.20,VC ORCIÈRES-MERLETTE (1 825 m),1818.73,2026-07-23 15:12:00+00:00,2026-07-23 15:40:00+00:00,1680,37.737,260.907,20.50,4.37,286.00,0.9732,-1.09,4.23,CROSSWIND
19,0.00,Passage à niveau N° 20.,889.85,2026-07-24 12:11:00+00:00,2026-07-24 12:11:00+00:00,0,64.506,195.890,29.00,4.18,201.00,1.0542,-4.05,1.03,TAILWIND
19,0.00,N85 GAP,889.85,2026-07-24 12:15:00+00:00,2026-07-24 12:15:00+00:00,0,64.297,198.013,29.00,4.18,201.00,1.0542,-4.05,1.03,TAILWIND
19,0.00,VC GAP (VC-N85-VC-N85-VC-N85),889.85,2026-07-24 12:00:00+00:00,2026-07-24 12:00:00+00:00,0,64.945,189.915,29.00,4.18,201.00,1.0542,-4.05,1.03,TAILWIND
19,4.80,Col Bayard,1239.77,2026-07-24 12:23:00+00:00,2026-07-24 12:24:00+00:00,60,63.743,202.393,25.70,5.12,186.00,1.0257,-5.07,0.74,TAILWIND
19,10.40,Brutinel (LAYE),1002.20,2026-07-24 12:29:00+00:00,2026-07-24 12:30:00+00:00,60,63.259,205.354,28.40,4.80,179.00,1.0462,-4.76,0.62,TAILWIND
19,11.10,Bonnette (LA FARE-EN-CHAMPSAUR),987.18,2026-07-24 12:30:00+00:00,2026-07-24 12:31:00+00:00,60,63.179,205.833,27.50,4.37,169.00,1.0489,-3.75,2.25,TAILWIND
19,12.20,LA FARE-EN-CHAMPSAUR-Les Barraques,974.04,2026-07-24 12:31:00+00:00,2026-07-24 12:32:00+00:00,60,63.094,206.302,27.60,4.37,169.00,1.0501,-4.06,1.63,TAILWIND
19,13.40,Carrefour N85-D17,960.38,2026-07-24 12:32:00+00:00,2026-07-24 12:34:00+00:00,120,62.972,207.008,28.10,4.46,164.00,1.0405,-4.46,0.13,TAILWIND
19,15.10,D17 POLIGNY,1057.11,2026-07-24 12:34:00+00:00,2026-07-24 12:36:00+00:00,120,62.809,207.939,28.50,3.94,156.00,1.0359,-1.91,3.45,CROSSWIND
19,18.50,LE NOYER-Le Marthouret (près) (D17-VC),1098.56,2026-07-24 12:38:00+00:00,2026-07-24 12:40:00+00:00,120,62.474,209.789,27.40,4.30,144.00,1.0293,-3.26,2.81,TAILWIND
19,18.80,VC Le Villard (VC-D817) (LE NOYER),1118.69,2026-07-24 12:39:00+00:00,2026-07-24 12:41:00+00:00,120,62.387,210.264,27.20,4.30,144.00,1.0271,2.92,3.15,CROSSWIND
19,19.00,D817 Carrefour D817-D17,1124.01,2026-07-24 12:39:00+00:00,2026-07-24 12:42:00+00:00,180,62.343,210.495,27.00,4.30,144.00,1.0246,-3.30,2.75,TAILWIND
19,25.20,Col du Noyer,1659.64,2026-07-24 12:52:00+00:00,2026-07-24 12:56:00+00:00,240,61.026,216.517,23.80,4.03,210.00,0.9895,2.20,3.38,CROSSWIND
19,29.90,Truziaud (DÉVOLUY),1392.12,2026-07-24 12:57:00+00:00,2026-07-24 13:02:00+00:00,300,60.449,218.846,25.70,3.08,216.00,1.0091,1.99,2.35,CROSSWIND
19,31.20,Le Fourniel (DÉVOLUY),1333.84,2026-07-24 12:59:00+00:00,2026-07-24 13:04:00+00:00,300,60.225,219.668,26.50,4.81,249.00,1.0169,4.32,2.11,HEADWIND
19,32.40,Saint-Étienne-en-Dévoluy (DÉVOLUY),1283.28,2026-07-24 13:00:00+00:00,2026-07-24 13:05:00+00:00,300,60.107,220.057,26.50,4.19,220.00,1.0181,-2.26,3.53,CROSSWIND
19,34.80,Carrefour D17-D117,1213.15,2026-07-24 13:03:00+00:00,2026-07-24 13:08:00+00:00,300,59.758,221.237,26.70,4.19,220.00,1.0220,-1.97,3.70,CROSSWIND
19,35.50,D117 Giers Le Courtil (DÉVOLUY),1231.12,2026-07-24 13:04:00+00:00,2026-07-24 13:09:00+00:00,300,59.639,221.627,26.80,4.19,220.00,1.0233,-1.76,3.80,CROSSWIND
19,39.50,Saint-Disdier (D117-D937) (DÉVOLUY),1042.78,2026-07-24 13:08:00+00:00,2026-07-24 13:14:00+00:00,360,59.091,223.344,28.20,4.56,206.00,1.0403,1.15,4.41,CROSSWIND
19,41.90,D937 Tunnel de la Beaume (DÉVOLUY),985.19,2026-07-24 13:11:00+00:00,2026-07-24 13:17:00+00:00,360,58.712,224.473,29.60,1.80,357.00,1.0418,1.68,0.65,LIGHT
19,42.40,D537 Pont de la Beaume (PELLAFOL),917.04,2026-07-24 13:12:00+00:00,2026-07-24 13:18:00+00:00,360,58.584,224.851,29.60,1.80,357.00,1.0417,1.80,0.11,LIGHT
19,46.10,La Posterle (PELLAFOL),964.34,2026-07-24 13:17:00+00:00,2026-07-24 13:24:00+00:00,420,57.858,226.928,29.80,1.80,357.00,1.0441,1.78,0.26,LIGHT
19,49.10,Les Payas (PELLAFOL),929.56,2026-07-24 13:21:00+00:00,2026-07-24 13:28:00+00:00,420,57.310,228.354,29.40,1.92,332.00,1.0502,1.61,1.05,LIGHT
19,51.80,Le Sautet (PELLAFOL),823.17,2026-07-24 13:25:00+00:00,2026-07-24 13:32:00+00:00,420,56.764,229.777,30.10,1.84,338.00,1.0602,1.82,0.26,LIGHT
19,52.10,Barrage du Sautet (PELLAFOL),803.40,2026-07-24 13:26:00+00:00,2026-07-24 13:33:00+00:00,420,56.626,230.131,29.90,1.84,338.00,1.0582,0.38,1.80,LIGHT
19,55.40,CORPS (D537-D1085),924.98,2026-07-24 13:30:00+00:00,2026-07-24 13:38:00+00:00,480,55.987,231.712,29.50,1.92,332.00,1.0505,-0.79,1.75,LIGHT
19,59.70,D1085 LES CÔTES-DE-CORPS (près),920.87,2026-07-24 13:37:00+00:00,2026-07-24 13:45:00+00:00,480,55.012,233.972,29.50,1.30,247.00,1.0527,0.72,1.08,LIGHT
19,64.20,QUET-EN-BEAUMONT,904.22,2026-07-24 13:43:00+00:00,2026-07-24 13:52:00+00:00,540,54.087,235.986,29.50,1.32,9.00,1.0488,1.14,0.67,LIGHT
19,66.30,Les Marcoux,862.32,2026-07-24 13:46:00+00:00,2026-07-24 13:55:00+00:00,540,53.645,236.884,29.90,1.36,324.00,1.0554,1.32,0.34,LIGHT
19,67.50,LA SALLE-EN-BEAUMONT,815.51,2026-07-24 13:48:00+00:00,2026-07-24 13:57:00+00:00,540,53.339,237.493,30.30,2.15,28.00,1.0608,1.56,1.47,LIGHT
19,70.80,Les Égats (SAINT-LAURENT-EN-BEAUMONT),848.40,2026-07-24 13:52:00+00:00,2026-07-24 14:02:00+00:00,600,52.670,238.797,30.20,1.50,323.00,1.0542,1.25,0.83,LIGHT
19,71.80,Carrefour D1085-D212 B,845.77,2026-07-24 13:54:00+00:00,2026-07-24 14:03:00+00:00,540,52.446,239.226,30.20,1.50,323.00,1.0552,1.43,0.45,LIGHT
19,73.20,D212 B Les Miards (D212 B-D26 A) (SAINT-LAURENT-EN-BEAUMONT),842.30,2026-07-24 13:56:00+00:00,2026-07-24 14:05:00+00:00,540,52.130,239.811,30.80,1.53,32.00,1.0525,1.37,0.69,LIGHT
19,76.10,D26 A Carrefour D26 A-D526,698.45,2026-07-24 14:00:00+00:00,2026-07-24 14:10:00+00:00,600,51.420,241.121,32.20,0.99,45.00,1.0658,0.99,0.09,LIGHT
19,79.70,D526 VALBONNAIS,779.57,2026-07-24 14:05:00+00:00,2026-07-24 14:15:00+00:00,600,50.617,242.555,30.50,2.47,328.00,1.0619,-0.60,2.40,CROSSWIND
19,82.40,Pont des Fayettes,737.58,2026-07-24 14:09:00+00:00,2026-07-24 14:20:00+00:00,660,49.888,243.808,30.40,2.47,328.00,1.0601,-1.89,1.59,LIGHT
19,84.10,ENTRAIGUES,778.16,2026-07-24 14:11:00+00:00,2026-07-24 14:22:00+00:00,660,49.558,244.358,30.60,2.47,328.00,1.0638,-0.28,2.45,CROSSWIND
19,87.80,Les Doras (CHANTEPÉRIER),849.44,2026-07-24 14:17:00+00:00,2026-07-24 14:28:00+00:00,660,48.569,245.939,30.50,2.41,265.00,1.0562,-1.12,2.14,CROSSWIND
19,89.30,Le Périer (entrée) (CHANTEPÉRIER),885.53,2026-07-24 14:19:00+00:00,2026-07-24 14:30:00+00:00,660,48.234,246.450,29.60,3.04,261.00,1.0548,-2.18,2.12,TAILWIND
19,89.40,LE PÉRIER,893.09,2026-07-24 14:19:00+00:00,2026-07-24 14:30:00+00:00,660,48.233,246.450,29.60,3.04,261.00,1.0543,-2.20,2.10,TAILWIND
19,90.00,Les Rambeaux (CHANTEPÉRIER),903.10,2026-07-24 14:20:00+00:00,2026-07-24 14:31:00+00:00,660,48.067,246.702,29.40,3.04,261.00,1.0521,0.17,3.04,CROSSWIND
19,91.90,Les Daurens (CHANTEPÉRIER),967.34,2026-07-24 14:23:00+00:00,2026-07-24 14:34:00+00:00,660,47.576,247.434,28.30,2.79,249.00,1.0494,0.80,2.67,CROSSWIND
19,93.50,La Chalp (CHANTEPÉRIER),1017.90,2026-07-24 14:25:00+00:00,2026-07-24 14:37:00+00:00,720,47.164,248.038,28.00,2.79,249.00,1.0442,-0.63,2.72,CROSSWIND
19,95.30,Chantelouve (CHANTEPÉRIER),1101.92,2026-07-24 14:28:00+00:00,2026-07-24 14:41:00+00:00,780,46.579,248.888,27.70,5.00,179.00,1.0342,-1.58,4.74,CROSSWIND
19,97.60,Les Siauds (CHANTEPÉRIER),1275.63,2026-07-24 14:33:00+00:00,2026-07-24 14:46:00+00:00,780,45.744,250.085,26.70,5.00,179.00,1.0187,-1.01,4.90,CROSSWIND
19,99.20,Col d'Ornon,1369.62,2026-07-24 14:36:00+00:00,2026-07-24 14:49:00+00:00,780,45.241,250.782,26.90,4.30,162.00,1.0070,-3.88,1.85,TAILWIND
19,102.30,Le Rivier (ORNON),1185.34,2026-07-24 14:39:00+00:00,2026-07-24 14:53:00+00:00,840,44.643,251.585,29.50,1.12,80.00,1.0212,-0.98,0.54,LIGHT
19,104.30,Pont des Oulles (ORNON),1035.00,2026-07-24 14:41:00+00:00,2026-07-24 14:55:00+00:00,840,44.300,252.043,30.30,1.12,80.00,1.0319,0.87,0.71,LIGHT
19,106.00,La Pallud (ORNON),957.27,2026-07-24 14:43:00+00:00,2026-07-24 14:57:00+00:00,840,43.953,252.497,30.90,1.12,80.00,1.0408,0.77,0.81,LIGHT
19,109.70,La Paute (D526-D1091) (LE BOURG-D'OISANS),739.96,2026-07-24 14:47:00+00:00,2026-07-24 15:02:00+00:00,900,43.171,253.518,31.50,3.32,16.00,1.0620,1.88,2.74,CROSSWIND
19,111.60,D1091 LE BOURG D'OISANS (D1091-D1091 B-D211),718.06,2026-07-24 14:50:00+00:00,2026-07-24 15:04:00+00:00,840,42.741,254.099,31.50,3.32,16.00,1.0625,-2.37,2.32,TAILWIND
19,114.20,D211 La Ferrière (LE BOURG-D'OISANS),722.83,2026-07-24 14:53:00+00:00,2026-07-24 15:08:00+00:00,900,42.135,254.870,30.70,4.49,17.00,1.0585,3.98,2.08,HEADWIND
19,116.70,LA GARDE-EN-OISANS,967.02,2026-07-24 14:59:00+00:00,2026-07-24 15:15:00+00:00,960,41.017,256.279,28.30,3.64,344.00,1.0338,2.74,2.40,HEADWIND
19,118.20,Ribot d'en Bas,1098.33,2026-07-24 15:02:00+00:00,2026-07-24 15:18:00+00:00,960,40.500,256.913,27.40,3.64,344.00,1.0209,2.40,2.74,CROSSWIND
19,118.90,Le Ribot (HUEZ-EN-OISANS),1149.85,2026-07-24 15:04:00+00:00,2026-07-24 15:20:00+00:00,960,40.154,257.337,27.30,3.64,344.00,1.0188,3.08,1.94,HEADWIND
19,121.60,Saint-Ferréol (HUEZ-EN-OISANS),1385.26,2026-07-24 15:10:00+00:00,2026-07-24 15:27:00+00:00,1020,39.026,258.682,26.10,4.33,304.00,1.0001,-4.32,0.24,TAILWIND
19,122.20,HUEZ-Village,1435.58,2026-07-24 15:11:00+00:00,2026-07-24 15:29:00+00:00,1080,38.762,258.993,25.60,4.33,304.00,0.9933,-3.44,2.63,TAILWIND
19,125.20,ALPE D'HUEZ (D211-VC) (entrée),1686.07,2026-07-24 15:18:00+00:00,2026-07-24 15:37:00+00:00,1140,37.461,260.493,23.10,2.91,286.00,0.9773,2.25,1.85,HEADWIND
19,127.90,VC ALPE D'HUEZ (1 850 m),1834.83,2026-07-24 15:24:00+00:00,2026-07-24 15:44:00+00:00,1200,36.316,261.785,20.80,2.40,268.00,0.9710,0.69,2.30,CROSSWIND
20,0.00,VC LE BOURG D'OISANS (VC-D1091 B-D1091),712.29,2026-07-25 09:20:00+00:00,2026-07-25 09:20:00+00:00,0,51.093,119.101,26.80,1.36,17.00,1.0760,1.22,0.60,LIGHT
20,0.00,LE BOURG D'OISANS,712.29,2026-07-25 09:30:00+00:00,2026-07-25 09:30:00+00:00,0,52.612,122.016,26.80,1.36,17.00,1.0760,1.22,0.60,LIGHT
20,0.00,D1091 La Paute,712.29,2026-07-25 09:25:00+00:00,2026-07-25 09:26:00+00:00,60,51.934,120.684,26.80,1.36,17.00,1.0760,1.22,0.60,LIGHT
20,0.80,Les Sables,711.78,2026-07-25 09:31:00+00:00,2026-07-25 09:31:00+00:00,0,52.755,122.323,26.80,1.36,17.00,1.0761,1.22,0.61,LIGHT
20,1.40,Rochetaillée (D1091-D526),711.63,2026-07-25 09:32:00+00:00,2026-07-25 09:32:00+00:00,0,52.899,122.631,26.50,1.66,303.00,1.0759,1.12,1.22,LIGHT
20,2.70,D526 ALLEMOND,713.01,2026-07-25 09:33:00+00:00,2026-07-25 09:34:00+00:00,60,53.125,123.108,26.60,1.66,303.00,1.0763,-0.30,1.63,LIGHT
20,6.60,Viaduc de l'Eau d'Olle (ALLEMOND),772.28,2026-07-25 09:39:00+00:00,2026-07-25 09:39:00+00:00,0,53.940,124.867,26.30,1.66,303.00,1.0713,-0.37,1.62,LIGHT
20,7.20,Le Roberand (près) (OZ-EN-OISANS),768.00,2026-07-25 09:39:00+00:00,2026-07-25 09:40:00+00:00,60,54.010,125.034,26.20,1.66,303.00,1.0697,0.66,1.52,LIGHT
20,8.40,Le Verney (VAUJANY),784.87,2026-07-25 09:41:00+00:00,2026-07-25 09:42:00+00:00,60,54.295,125.688,26.30,2.24,243.00,1.0659,-2.10,0.77,TAILWIND
20,12.40,Articol (ALLEMOND),995.08,2026-07-25 09:49:00+00:00,2026-07-25 09:51:00+00:00,120,55.456,128.497,24.70,2.73,152.00,1.0404,-2.67,0.57,TAILWIND
20,15.10,Le Rivier-d'Allemond (ALLEMOND),1256.99,2026-07-25 09:55:00+00:00,2026-07-25 09:59:00+00:00,240,56.393,130.946,23.10,2.96,168.00,1.0220,-2.87,0.73,TAILWIND
20,24.80,Barrage de Grand'Maison (VAUJANY),1698.99,2026-07-25 10:17:00+00:00,2026-07-25 10:25:00+00:00,480,59.390,140.138,20.50,4.34,232.00,0.9798,-3.82,2.06,TAILWIND
20,27.60,D926 Rieu Claret (SAINT-COLOMBAN-DES-VILLARDS),1777.36,2026-07-25 10:24:00+00:00,2026-07-25 10:33:00+00:00,540,60.204,143.308,19.00,4.88,235.00,0.9802,-4.48,1.94,TAILWIND
20,30.10,Plan du Suel (SAINT-COLOMBAN-DES-VILLARDS),1806.67,2026-07-25 10:30:00+00:00,2026-07-25 10:39:00+00:00,540,60.818,145.950,18.70,4.88,235.00,0.9750,-4.45,2.01,TAILWIND
20,31.10,Col du Glandon (près),1900.87,2026-07-25 10:32:00+00:00,2026-07-25 10:42:00+00:00,600,61.060,147.076,18.60,4.16,235.00,0.9647,-2.99,2.89,TAILWIND
20,33.70,Col de la Croix de Fer,2057.69,2026-07-25 10:38:00+00:00,2026-07-25 10:49:00+00:00,660,61.675,150.051,18.80,2.33,115.00,0.9502,1.82,1.46,LIGHT
20,39.00,SAINT-SORLIN-D'ARVES,1653.20,2026-07-25 10:44:00+00:00,2026-07-25 10:56:00+00:00,720,62.230,153.121,22.90,2.85,72.00,0.9850,-0.15,2.85,CROSSWIND
20,43.50,Les Chambons (SAINT-JEAN-D'ARVES),1411.32,2026-07-25 10:49:00+00:00,2026-07-25 11:01:00+00:00,720,62.634,155.599,24.40,2.86,36.00,1.0039,0.32,2.84,CROSSWIND
20,46.20,Entraigues (près) (SAINT-JEAN-D'ARVES),1291.48,2026-07-25 10:52:00+00:00,2026-07-25 11:04:00+00:00,720,62.866,157.105,24.60,3.35,10.00,1.0174,-2.12,2.60,CROSSWIND
20,48.40,Viaduc des Sallanches,1247.94,2026-07-25 10:54:00+00:00,2026-07-25 11:07:00+00:00,780,63.032,158.387,26.10,3.11,6.00,1.0163,2.94,1.00,HEADWIND
20,49.90,Grand Tunnel,1279.72,2026-07-25 10:56:00+00:00,2026-07-25 11:09:00+00:00,780,63.149,159.406,25.80,3.11,6.00,1.0118,2.48,1.88,HEADWIND
20,50.50,Tunnel de Combe Soudan,1285.63,2026-07-25 10:57:00+00:00,2026-07-25 11:09:00+00:00,720,63.173,159.660,25.60,3.11,6.00,1.0085,2.99,0.86,HEADWIND
20,51.00,Tunnel des Quatre Jarriens - L'Arcellaz,1283.37,2026-07-25 10:57:00+00:00,2026-07-25 11:10:00+00:00,780,63.199,159.912,25.70,3.11,6.00,1.0109,3.11,0.14,HEADWIND
20,53.00,Charvin (FONTCOUVERTE-LA-TOUSSUIRE),1116.60,2026-07-25 10:59:00+00:00,2026-07-25 11:12:00+00:00,780,63.311,160.935,26.20,3.14,37.00,1.0311,-1.98,2.44,CROSSWIND
20,53.70,La Combe Bérard (FONTCOUVERTE-LA-TOUSSUIRE),1042.49,2026-07-25 11:00:00+00:00,2026-07-25 11:13:00+00:00,780,63.373,161.445,26.50,3.14,37.00,1.0357,-0.96,2.99,CROSSWIND
20,56.90,Le Crêt (FONTCOUVERTE-LA-TOUSSUIRE),802.00,2026-07-25 11:04:00+00:00,2026-07-25 11:17:00+00:00,780,63.565,163.531,27.20,3.26,18.00,1.0555,0.87,3.14,CROSSWIND
20,58.00,La Bettaz (FONTCOUVERTE-LA-TOUSSUIRE),839.62,2026-07-25 11:05:00+00:00,2026-07-25 11:19:00+00:00,840,63.630,164.314,27.00,3.26,18.00,1.0532,1.61,2.83,CROSSWIND
20,58.60,Pierre-Pin Dessous,845.28,2026-07-25 11:06:00+00:00,2026-07-25 11:19:00+00:00,780,63.651,164.584,27.40,3.26,18.00,1.0587,3.18,0.74,HEADWIND
20,60.40,Les Oulles,745.77,2026-07-25 11:08:00+00:00,2026-07-25 11:21:00+00:00,780,63.732,165.665,28.50,3.42,15.00,1.0721,3.33,0.79,HEADWIND
20,61.20,La Fournache,685.23,2026-07-25 11:09:00+00:00,2026-07-25 11:22:00+00:00,780,63.773,166.202,28.80,4.22,346.00,1.0792,1.64,3.89,CROSSWIND
20,61.60,SAINT-JEAN-DE-MAURIENNE (D926-D110-D906),653.46,2026-07-25 11:09:00+00:00,2026-07-25 11:23:00+00:00,840,63.794,166.473,29.00,4.22,346.00,1.0821,-0.58,4.18,CROSSWIND
20,65.30,D906 Carrefour D906-D1006,548.45,2026-07-25 11:14:00+00:00,2026-07-25 11:29:00+00:00,900,64.007,169.461,29.10,4.22,346.00,1.0834,-2.15,3.63,CROSSWIND
20,66.50,D1006 SAINT-JULIEN-MONT-DENIS,582.80,2026-07-25 11:16:00+00:00,2026-07-25 11:30:00+00:00,840,64.065,170.272,30.10,3.61,284.00,1.0773,-1.29,3.37,CROSSWIND
20,70.70,Les Œillettes (près) (SAINT-MARTIN-DE-LA-PORTE),677.03,2026-07-25 11:22:00+00:00,2026-07-25 11:37:00+00:00,900,64.240,173.854,29.10,3.40,298.00,1.0719,-3.15,1.27,TAILWIND
20,75.60,SAINT-MICHEL-DE-MAURIENNE (D1006-D902),713.37,2026-07-25 11:28:00+00:00,2026-07-25 11:44:00+00:00,960,64.354,177.459,29.60,3.06,308.00,1.0656,-3.06,0.04,TAILWIND
20,76.10,D902 SAINT-MARTIN-D'ARC,726.23,2026-07-25 11:30:00+00:00,2026-07-25 11:46:00+00:00,960,64.366,178.538,29.50,3.06,308.00,1.0636,1.60,2.61,CROSSWIND
20,78.10,Les Petites Seignères,872.65,2026-07-25 11:34:00+00:00,2026-07-25 11:51:00+00:00,1020,64.375,180.978,28.40,3.06,308.00,1.0475,3.06,0.14,HEADWIND
20,78.70,Les Grandes Seignères,922.58,2026-07-25 11:36:00+00:00,2026-07-25 11:53:00+00:00,1020,64.366,182.053,28.20,3.19,302.00,1.0413,1.36,2.89,CROSSWIND
20,83.10,Lavizard d'en Bas,1256.74,2026-07-25 11:46:00+00:00,2026-07-25 12:04:00+00:00,1080,64.217,187.769,24.60,2.93,8.00,1.0164,2.84,0.72,HEADWIND
20,84.10,Lavizard Dessus,1319.24,2026-07-25 11:48:00+00:00,2026-07-25 12:07:00+00:00,1140,64.153,189.110,24.20,2.93,8.00,1.0096,-2.45,1.60,TAILWIND
20,87.60,Col du Télégraphe,1558.01,2026-07-25 11:56:00+00:00,2026-07-25 12:17:00+00:00,1260,63.836,193.839,22.60,1.71,353.00,0.9916,1.68,0.32,LIGHT
20,90.70,Les Granges,1502.44,2026-07-25 11:59:00+00:00,2026-07-25 12:20:00+00:00,1260,63.731,195.406,23.40,1.65,14.00,1.0000,-1.54,0.60,LIGHT
20,91.10,VALLOIRE (D902-VC-D902),1480.82,2026-07-25 12:00:00+00:00,2026-07-25 12:21:00+00:00,1260,63.687,195.928,23.30,2.11,59.00,1.0051,-1.89,0.93,LIGHT
20,93.20,La Borgé,1429.48,2026-07-25 12:03:00+00:00,2026-07-25 12:24:00+00:00,1260,63.549,197.461,22.70,2.11,59.00,0.9959,-1.94,0.84,LIGHT
20,95.10,Les Verneys,1557.41,2026-07-25 12:07:00+00:00,2026-07-25 12:29:00+00:00,1320,63.314,199.772,22.20,2.11,59.00,0.9890,-0.87,1.92,LIGHT
20,96.10,Hameau de la Rivine,1582.14,2026-07-25 12:09:00+00:00,2026-07-25 12:32:00+00:00,1380,63.170,201.038,21.00,1.57,63.00,0.9885,-0.66,1.43,LIGHT
20,98.10,Hameau de Bonnenuit,1669.33,2026-07-25 12:14:00+00:00,2026-07-25 12:37:00+00:00,1380,62.848,203.554,20.20,1.00,84.00,0.9805,0.95,0.30,LIGHT
20,102.10,Plan Lachat,1956.34,2026-07-25 12:23:00+00:00,2026-07-25 12:48:00+00:00,1500,62.090,208.396,19.50,2.33,190.00,0.9516,1.97,1.25,LIGHT
20,106.10,Les Granges,2262.11,2026-07-25 12:32:00+00:00,2026-07-25 12:59:00+00:00,1620,61.208,212.958,16.10,3.11,184.00,0.9202,2.74,1.47,HEADWIND
20,109.50,Carrefour D902-D902 B,2525.48,2026-07-25 12:40:00+00:00,2026-07-25 13:08:00+00:00,1680,60.360,216.666,16.20,3.33,213.00,0.9112,3.02,1.41,HEADWIND
20,110.50,Col du Galibier - Souvenir Henri Desgrange,2617.16,2026-07-25 12:43:00+00:00,2026-07-25 13:11:00+00:00,1680,60.040,217.934,15.60,3.61,183.00,0.9140,-0.32,3.60,CROSSWIND
20,111.40,Carrefour D902 B-D902,2568.42,2026-07-25 12:44:00+00:00,2026-07-25 13:12:00+00:00,1680,59.937,218.353,16.10,3.11,184.00,0.9203,-0.85,2.99,CROSSWIND
20,119.00,D902 Col du Lautaret (D902-D1091) (LE MONÊTIER-LES-BAINS),2064.22,2026-07-25 12:52:00+00:00,2026-07-25 13:21:00+00:00,1740,58.993,221.796,21.10,1.00,233.00,0.9608,-0.01,1.00,LIGHT
20,125.90,D1091 VILLAR-D'ARÊNE,1693.18,2026-07-25 13:00:00+00:00,2026-07-25 13:30:00+00:00,1800,57.979,224.977,24.00,5.36,284.00,0.9958,5.29,0.86,HEADWIND
20,127.60,Tunnel des Ardoisières,1584.85,2026-07-25 13:02:00+00:00,2026-07-25 13:32:00+00:00,1800,57.734,225.700,24.20,5.36,284.00,0.9990,5.31,0.70,HEADWIND
20,129.00,Tunnel du Serre du Coin,1510.78,2026-07-25 13:03:00+00:00,2026-07-25 13:33:00+00:00,1800,57.616,226.054,24.70,5.36,284.00,1.0049,4.98,1.97,HEADWIND
20,129.40,LA GRAVE-LA MEIJE,1556.31,2026-07-25 13:04:00+00:00,2026-07-25 13:34:00+00:00,1800,57.491,226.417,25.00,5.36,284.00,1.0105,2.53,4.72,CROSSWIND
